id,release_year,runtime,genres,seasons,imdb_score,imdb_votes,platform
ts38712,2016,22,"['scifi', 'action', 'animation', 'drama', 'fantasy', 'horror']",2,7.2,5838,netflix
ts38764,2016,42,"['drama', 'european']",2,6.9,5317,netflix
ts81483,2016,5,"['comedy', 'family', 'animation']",3,7.0,137,netflix
ts56748,2016,22,"['drama', 'thriller', 'reality']",3,7.1,2242,netflix
ts76092,2016,45,"['drama', 'romance', 'thriller', 'action', 'crime']",3,6.1,378,netflix
ts35256,2015,50,['documentation'],7,8.5,16007,netflix
ts42127,2016,27,['comedy'],3,7.1,3028,netflix
ts35362,2015,51,"['drama', 'action', 'thriller', 'european']",4,8.2,23439,netflix
ts38769,2016,51,['comedy'],2,6.3,2110,netflix
ts43230,2015,22,"['action', 'family', 'scifi', 'animation']",4,7.9,746,netflix
ts41963,2016,30,"['drama', 'comedy']",3,6.9,14355,netflix
ts51368,2016,23,"['action', 'animation', 'family', 'fantasy', 'comedy']",3,6.7,840,netflix
ts3844,2015,43,"['drama', 'crime', 'thriller', 'european']",2,7.0,12613,netflix
ts52825,2016,45,"['drama', 'war', 'history', 'romance']",1,7.8,909,netflix
ts76079,2016,7,"['animation', 'comedy', 'family', 'european']",3,7.1,688,netflix
ts41154,2016,28,"['comedy', 'european']",3,8.0,3414,netflix
ts41253,2016,45,"['drama', 'comedy', 'romance']",1,7.8,2885,netflix
ts55365,2016,25,"['thriller', 'comedy', 'drama', 'family', 'fantasy', 'horror', 'animation']",7,8.3,104,netflix
ts43501,2015,44,"['documentation', 'history', 'european']",2,7.7,1145,netflix
ts76956,2016,30,['comedy'],2,7.5,3637,netflix
ts41883,2016,65,"['action', 'war', 'drama', 'romance', 'thriller']",1,7.8,7359,netflix
ts37779,2015,12,"['animation', 'action', 'comedy', 'crime', 'family', 'fantasy', 'scifi', 'european']",2,7.1,640,netflix
ts36983,2016,27,"['comedy', 'family']",5,6.7,28183,netflix
ts42137,2016,24,"['scifi', 'animation', 'action', 'comedy', 'family', 'drama', 'fantasy']",8,8.1,9168,netflix
ts41995,2016,50,['reality'],2,6.9,2248,netflix
ts38717,2016,48,"['comedy', 'drama', 'romance']",2,7.5,3333,netflix
ts38116,2015,24,"['war', 'action', 'scifi', 'animation', 'drama']",2,7.9,1868,netflix
ts38758,2016,23,"['animation', 'action', 'thriller', 'drama', 'horror', 'fantasy', 'scifi']",2,7.6,6570,netflix
ts55559,2016,26,"['animation', 'comedy', 'family']",3,8.5,946,netflix
ts42156,2016,24,"['drama', 'romance']",6,6.9,3499,netflix
ts38757,2016,21,"['animation', 'comedy', 'family', 'scifi', 'action']",2,5.8,345,netflix
ts154625,2015,53,"['drama', 'thriller']",2,7.6,16,netflix
ts35406,2015,31,"['scifi', 'drama', 'thriller']",2,5.9,9463,netflix
ts35987,2015,21,"['animation', 'scifi', 'action', 'comedy']",5,6.0,1148,netflix
ts38772,2016,70,"['comedy', 'drama']",1,8.2,428,netflix
ts42075,2016,101,['drama'],2,6.6,1329,netflix
ts38809,2016,61,"['drama', 'music']",2,8.2,22940,netflix
ts38770,2016,30,"['comedy', 'drama']",2,7.3,3818,netflix
ts53543,2016,18,"['drama', 'comedy', 'fantasy', 'music']",1,6.2,242,netflix
ts43258,2015,43,['drama'],1,8.7,1379,netflix
ts35775,2015,29,['comedy'],2,7.3,24430,netflix
ts38805,2016,15,"['animation', 'comedy', 'family', 'fantasy']",3,7.6,538,netflix
ts38568,2016,32,"['drama', 'comedy', 'romance']",2,7.2,11792,netflix
ts54100,2016,24,"['animation', 'action', 'comedy', 'family', 'fantasy', 'european']",2,6.7,764,netflix
ts39017,2015,23,"['comedy', 'action', 'animation', 'family']",4,5.8,770,netflix
ts54022,2016,36,"['reality', 'drama']",4,7.5,1052,netflix
ts38512,2016,53,['documentation'],1,7.6,43,netflix
ts55556,2015,46,"['drama', 'war']",1,8.3,382,netflix
ts86021,2015,4,"['animation', 'comedy', 'family', 'european']",3,8.3,425,netflix
ts52829,2016,44,"['thriller', 'crime', 'drama', 'european']",1,6.6,9108,netflix
ts53155,2016,43,"['comedy', 'horror', 'scifi', 'european']",1,7.2,5186,netflix
ts35360,2015,22,"['action', 'animation', 'comedy', 'family', 'scifi']",4,4.5,653,netflix
ts43119,2015,31,['comedy'],2,6.4,2981,netflix
ts36630,2015,23,"['animation', 'action', 'comedy', 'family', 'scifi']",5,6.8,488,netflix
ts53106,2016,48,"['drama', 'history']",1,7.4,1544,netflix
ts35463,2015,23,"['drama', 'family', 'comedy']",2,3.2,1201,netflix
ts54110,2015,11,"['family', 'comedy', 'animation', 'european']",2,8.7,970,netflix
ts36740,2015,25,['family'],6,6.1,1120,netflix
ts53346,2016,28,['reality'],1,3.7,513,netflix
ts74753,2015,28,['documentation'],3,8.2,1982,netflix
ts42155,2016,20,"['family', 'animation', 'comedy', 'fantasy', 'scifi']",4,6.2,638,netflix
ts43272,2015,28,"['reality', 'drama']",1,8.1,1737,netflix
ts35505,2015,47,"['comedy', 'drama', 'european']",1,7.3,518,netflix
ts21979,2015,58,"['drama', 'comedy', 'crime', 'european']",1,7.7,3743,netflix
ts39014,2016,24,"['animation', 'comedy', 'drama', 'thriller', 'action', 'scifi']",2,7.2,1348,netflix
ts42347,2016,13,"['animation', 'family']",5,5.6,366,netflix
ts52988,2016,63,"['documentation', 'drama', 'european']",1,6.8,783,netflix
ts56544,2016,40,"['drama', 'comedy']",1,0.0,0,netflix
ts52950,2016,27,"['comedy', 'drama']",1,7.1,105,netflix
ts53149,2016,62,['drama'],1,6.9,318,netflix
ts56674,2015,23,"['family', 'comedy', 'animation', 'history', 'scifi']",4,5.5,486,netflix
ts37804,2015,35,['comedy'],1,7.4,4160,netflix
ts52981,2016,48,['reality'],1,6.9,1693,netflix
ts41151,2016,53,['drama'],1,7.8,1017,netflix
ts38813,2016,13,"['comedy', 'animation', 'action', 'family']",4,5.3,50,netflix
ts41485,2016,63,"['scifi', 'action', 'drama', 'thriller', 'crime']",1,8.2,4473,netflix
ts79799,2015,22,"['action', 'scifi', 'animation', 'family', 'comedy', 'drama', 'fantasy']",6,8.2,6953,netflix
ts41258,2016,61,"['drama', 'comedy', 'romance']",1,7.4,4405,netflix
ts38761,2016,67,"['drama', 'fantasy', 'romance', 'comedy']",1,7.8,2049,netflix
ts56221,2016,12,"['family', 'fantasy', 'animation', 'comedy']",5,6.7,91,netflix
ts128895,2016,25,['drama'],2,8.4,4452,netflix
ts119087,2015,3,"['animation', 'family']",5,6.1,114,netflix
ts54010,2016,24,"['comedy', 'drama', 'fantasy', 'romance']",1,6.3,309,netflix
ts74929,2015,24,"['fantasy', 'romance', 'animation', 'comedy', 'drama', 'family', 'european']",2,5.5,219,netflix
ts53065,2016,31,"['drama', 'scifi', 'fantasy']",1,6.8,615,netflix
ts52943,2016,24,"['drama', 'comedy', 'animation']",2,8.2,1270,netflix
ts21876,2015,45,"['drama', 'romance']",1,6.6,230,netflix
ts55966,2016,23,['animation'],2,7.1,55,netflix
ts82327,2015,6,"['animation', 'comedy', 'family']",3,7.0,115,netflix
ts86831,2015,28,"['comedy', 'drama']",3,7.6,412,netflix
ts75829,2016,20,"['animation', 'fantasy', 'scifi', 'action']",2,5.5,198,netflix
ts83535,2015,25,['animation'],3,6.1,57,netflix
ts81898,2016,13,"['animation', 'comedy', 'family', 'fantasy']",3,7.4,126,netflix
ts43341,2015,69,"['drama', 'documentation', 'comedy']",1,5.0,7,netflix
ts53513,2016,44,"['scifi', 'drama']",1,8.2,126,netflix
ts74917,2016,27,['documentation'],1,5.7,469,netflix
ts75897,2016,24,"['action', 'animation', 'comedy', 'drama', 'family', 'fantasy']",2,6.9,267,netflix
ts54117,2016,24,"['animation', 'family', 'fantasy']",3,6.4,56,netflix
ts51367,2016,29,"['action', 'comedy', 'crime', 'drama']",2,7.0,2476,netflix
ts77654,2015,22,['animation'],2,6.8,85,netflix
ts82582,2016,44,"['drama', 'action']",1,6.9,17,netflix
ts42628,2016,31,['comedy'],1,5.4,909,netflix
ts38812,2016,42,"['documentation', 'reality']",2,7.1,318,netflix
ts98252,2016,31,"['family', 'animation', 'comedy']",1,6.5,117,netflix
ts95803,2015,13,"['animation', 'family']",3,5.5,35,netflix
ts83449,2016,87,['family'],1,5.5,329,netflix
ts55223,2016,45,['documentation'],1,6.3,412,netflix
ts54156,2016,46,['documentation'],1,8.2,1792,netflix
ts42260,2016,70,['documentation'],1,7.4,2542,netflix
ts83454,2016,85,['drama'],1,0.0,0,netflix
ts91990,2016,29,['documentation'],4,8.3,47,netflix
ts285233,2016,40,"['scifi', 'drama']",1,0.0,0,netflix
ts82475,2016,44,"['drama', 'family']",1,6.7,17,netflix
ts127430,2016,21,"['animation', 'family']",1,8.7,183,netflix
ts253685,2015,41,['drama'],1,0.0,0,netflix
ts249161,2015,42,"['drama', 'music']",1,7.2,161,netflix
ts107658,2015,44,"['action', 'crime', 'drama']",1,7.1,15,netflix
ts79813,2018,48,"['drama', 'romance', 'thriller', 'crime']",4,7.7,261831,netflix
ts81927,2018,43,['drama'],5,8.0,43464,netflix
ts53864,2017,60,"['crime', 'drama', 'thriller']",4,8.5,322557,netflix
ts55668,2017,56,"['drama', 'scifi', 'crime', 'thriller']",3,8.7,401384,netflix
ts77795,2018,26,['comedy'],3,8.5,46553,netflix
ts56683,2017,45,"['drama', 'crime', 'thriller']",4,7.9,128720,netflix
ts78801,2018,33,"['action', 'drama', 'comedy', 'sport']",6,8.5,190785,netflix
ts42405,2017,53,"['drama', 'crime', 'thriller']",2,8.6,261429,netflix
ts42477,2017,47,"['drama', 'crime', 'thriller', 'history', 'european']",4,8.4,26324,netflix
ts81294,2018,42,"['scifi', 'drama', 'thriller']",4,7.1,71203,netflix
ts83970,2018,43,"['drama', 'sport']",5,7.6,9704,netflix
ts54102,2018,52,"['scifi', 'drama', 'thriller', 'action']",2,7.9,174909,netflix
ts58433,2018,58,"['drama', 'horror', 'thriller']",1,8.6,252856,netflix
ts81884,2018,60,"['crime', 'war', 'drama', 'thriller', 'european']",2,8.1,128571,netflix
ts77398,2018,49,"['scifi', 'action', 'drama', 'thriller', 'family']",3,7.3,101268,netflix
ts56768,2017,49,"['drama', 'thriller', 'action', 'crime', 'european']",5,8.2,488125,netflix
ts75151,2017,65,"['western', 'drama', 'action']",1,8.3,70703,netflix
ts75097,2018,39,"['comedy', 'drama', 'scifi']",1,7.7,80805,netflix
ts53023,2017,42,"['drama', 'thriller', 'romance', 'crime']",7,6.6,147040,netflix
ts53198,2017,28,"['comedy', 'drama']",4,8.2,17104,netflix
ts39015,2017,47,"['action', 'comedy', 'drama', 'family']",3,7.8,62922,netflix
ts75879,2017,27,"['animation', 'romance', 'comedy']",6,7.9,82428,netflix
ts53663,2017,23,"['comedy', 'drama']",7,7.8,18915,netflix
ts78305,2018,49,"['crime', 'drama', 'thriller']",6,7.3,82524,netflix
ts55720,2017,34,"['drama', 'sport', 'comedy', 'reality']",3,8.0,47733,netflix
ts81064,2018,41,"['scifi', 'drama', 'fantasy', 'horror']",4,7.3,33335,netflix
ts77955,2018,51,['documentation'],6,8.3,5944,netflix
ts55982,2017,46,"['drama', 'family']",3,8.7,57921,netflix
ts77030,2017,41,['reality'],5,5.2,921,netflix
ts82597,2018,26,"['action', 'scifi', 'drama', 'family', 'fantasy', 'thriller', 'animation']",4,8.3,24590,netflix
ts56969,2017,31,"['drama', 'comedy']",4,8.3,81643,netflix
ts80856,2018,57,"['scifi', 'drama', 'thriller', 'fantasy', 'horror']",4,7.4,98700,netflix
ts76243,2017,21,"['drama', 'comedy', 'crime', 'romance', 'thriller']",2,8.0,198042,netflix
ts80523,2018,17,"['comedy', 'romance', 'animation', 'drama', 'music']",5,8.0,6746,netflix
ts57850,2017,43,"['action', 'scifi', 'thriller', 'comedy', 'crime', 'fantasy']",2,8.1,40235,netflix
ts78356,2018,43,"['scifi', 'drama', 'thriller']",3,7.3,616,netflix
ts54054,2017,43,"['drama', 'comedy', 'thriller', 'crime']",2,7.8,14216,netflix
ts53545,2017,29,"['thriller', 'horror', 'comedy']",3,7.8,70415,netflix
ts82892,2018,48,"['documentation', 'crime']",4,7.4,4659,netflix
ts82584,2018,17,"['scifi', 'action', 'animation', 'family', 'comedy', 'drama', 'fantasy']",2,5.5,5376,netflix
ts57120,2018,42,"['drama', 'crime', 'comedy']",4,7.7,54425,netflix
ts79229,2018,67,"['documentation', 'crime']",1,8.1,32255,netflix
ts58367,2018,45,"['drama', 'crime', 'thriller', 'european']",1,7.2,45397,netflix
ts80705,2018,48,"['documentation', 'crime']",1,7.5,29276,netflix
ts77824,2018,50,[],4,7.9,5948,netflix
ts84243,2018,45,['drama'],3,6.8,12001,netflix
ts56261,2017,26,"['scifi', 'animation', 'drama', 'fantasy', 'horror', 'action']",4,8.3,68855,netflix
ts76458,2018,46,"['drama', 'thriller', 'crime']",3,7.3,11424,netflix
ts83745,2018,30,['comedy'],1,8.5,3715,netflix
ts83540,2018,27,"['animation', 'action', 'comedy', 'crime']",4,6.8,17779,netflix
ts55798,2017,64,"['drama', 'crime', 'thriller', 'romance', 'scifi', 'comedy']",2,8.5,8884,netflix
ts72247,2018,28,"['action', 'comedy', 'fantasy', 'animation', 'scifi']",4,7.2,64413,netflix
ts84645,2018,55,"['documentation', 'war']",1,8.3,1795,netflix
ts80617,2018,43,"['action', 'scifi', 'thriller', 'drama', 'fantasy', 'romance']",4,6.5,35341,netflix
ts74816,2017,33,"['crime', 'comedy', 'drama']",2,8.1,31562,netflix
ts86164,2018,25,"['action', 'scifi', 'animation', 'crime']",2,6.2,717,netflix
ts78382,2018,29,"['comedy', 'drama']",4,7.9,17586,netflix
ts57465,2017,42,['drama'],5,7.3,23392,netflix
ts82559,2018,26,['documentation'],1,6.6,844,netflix
ts84932,2018,25,"['comedy', 'fantasy', 'animation']",1,5.5,1838,netflix
ts56933,2018,26,"['scifi', 'action', 'comedy', 'fantasy']",2,6.5,4614,netflix
ts58175,2017,35,['comedy'],2,6.9,4844,netflix
ts84280,2018,25,"['animation', 'drama', 'fantasy', 'romance', 'thriller']",1,8.1,13191,netflix
ts83247,2018,32,['reality'],1,7.5,1146,netflix
ts74809,2017,44,"['action', 'drama', 'history']",2,6.8,20994,netflix
ts78231,2018,45,"['drama', 'history', 'music', 'thriller', 'crime']",1,7.8,8347,netflix
ts75263,2017,43,"['crime', 'documentation', 'drama', 'fantasy']",1,7.0,4427,netflix
ts42294,2017,58,"['drama', 'thriller']",4,7.5,298446,netflix
ts84644,2018,50,['reality'],1,6.2,168,netflix
ts78590,2018,46,"['drama', 'crime', 'thriller']",2,8.0,36376,netflix
ts78145,2018,44,['documentation'],2,6.8,1408,netflix
ts85732,2018,55,['reality'],1,7.6,4399,netflix
ts81331,2018,24,"['scifi', 'family', 'drama', 'comedy', 'fantasy', 'animation', 'action', 'romance']",5,8.0,16952,netflix
ts82526,2018,56,"['drama', 'crime']",3,8.4,86370,netflix
ts84346,2018,44,"['action', 'thriller', 'crime', 'drama']",2,7.1,384,netflix
ts85202,2018,24,"['documentation', 'family']",1,8.1,450,netflix
ts83561,2018,47,"['drama', 'scifi', 'thriller', 'fantasy', 'action', 'music']",1,5.4,3087,netflix
ts76417,2017,52,"['thriller', 'drama', 'horror', 'european']",1,8.0,10881,netflix
ts82849,2018,26,"['comedy', 'drama']",3,8.2,41000,netflix
ts84200,2018,24,"['comedy', 'family']",1,6.3,322,netflix
ts82192,2018,28,['comedy'],2,6.6,531,netflix
ts57055,2018,42,"['drama', 'action', 'scifi']",4,6.1,24646,netflix
ts58225,2017,30,['comedy'],3,6.6,1343,netflix
ts81208,2018,41,"['scifi', 'drama', 'fantasy']",4,4.7,17126,netflix
ts269185,2017,43,"['crime', 'thriller', 'documentation']",3,7.9,1428,netflix
ts84328,2018,24,"['scifi', 'fantasy', 'drama', 'family']",2,6.8,2625,netflix
ts85659,2018,22,"['scifi', 'action', 'animation', 'comedy', 'family', 'fantasy']",2,7.7,6552,netflix
ts85175,2018,44,"['drama', 'thriller', 'crime', 'horror', 'fantasy']",2,7.6,5157,netflix
ts57082,2017,29,"['comedy', 'european']",2,7.4,11934,netflix
ts79234,2018,23,"['action', 'comedy', 'family', 'fantasy', 'animation']",4,6.5,3941,netflix
ts81857,2018,32,"['comedy', 'sport', 'drama']",1,6.5,851,netflix
ts84785,2018,44,"['drama', 'crime']",2,7.2,22569,netflix
ts79422,2018,33,['reality'],7,7.4,5083,netflix
ts81886,2018,25,"['comedy', 'music']",1,4.7,750,netflix
ts77545,2017,44,"['war', 'documentation', 'crime', 'thriller', 'comedy', 'drama']",3,7.3,1739,netflix
ts55231,2017,45,['documentation'],2,8.4,5306,netflix
ts76869,2018,25,"['animation', 'scifi', 'drama', 'fantasy', 'romance']",1,8.4,24171,netflix
ts78692,2018,60,"['documentation', 'horror', 'scifi', 'thriller', 'music']",1,5.3,11,netflix
ts57210,2017,42,['drama'],1,5.9,3279,netflix
ts77799,2018,56,['documentation'],2,7.2,3893,netflix
ts78558,2018,47,['reality'],6,8.5,19435,netflix
ts82424,2017,38,['documentation'],3,6.3,350,netflix
ts312241,2017,21,"['scifi', 'horror']",1,6.3,2849,netflix
ts77525,2017,45,"['documentation', 'comedy', 'history']",3,7.9,5872,netflix
ts85967,2018,36,['comedy'],1,7.7,1253,netflix
ts83999,2018,25,"['scifi', 'animation', 'comedy', 'drama', 'family', 'fantasy']",2,8.5,11520,netflix
ts83070,2018,47,['documentation'],1,6.6,517,netflix
ts56038,2017,66,"['comedy', 'documentation']",1,8.7,2930,netflix
ts75355,2017,48,"['drama', 'action', 'crime', 'european']",3,7.9,15189,netflix
ts80313,2018,61,"['documentation', 'drama']",1,8.2,1905,netflix
ts55962,2017,30,"['drama', 'comedy']",4,6.3,25755,netflix
ts54013,2017,56,['drama'],1,7.9,1292,netflix
ts86949,2018,26,"['drama', 'thriller', 'crime']",2,5.4,3137,netflix
ts84772,2018,23,"['scifi', 'animation', 'action']",1,6.5,574,netflix
ts85034,2018,25,['comedy'],6,8.3,7652,netflix
ts85217,2018,15,"['animation', 'comedy', 'family', 'fantasy', 'music']",2,8.0,303,netflix
ts57116,2017,28,['documentation'],3,6.5,306,netflix
ts84779,2018,25,"['documentation', 'reality', 'horror']",3,4.7,3374,netflix
ts84574,2018,43,['documentation'],1,7.7,2599,netflix
ts77770,2018,27,"['action', 'fantasy', 'animation']",2,5.3,873,netflix
ts81036,2018,25,"['comedy', 'family']",1,6.5,634,netflix
ts80208,2018,52,"['drama', 'thriller', 'action', 'crime']",1,5.7,704,netflix
ts86302,2018,33,"['drama', 'comedy']",2,7.7,161,netflix
ts57985,2017,28,"['family', 'action', 'comedy', 'drama', 'documentation']",3,7.2,2246,netflix
ts84930,2018,27,"['comedy', 'romance']",3,7.1,5627,netflix
ts75491,2017,55,['documentation'],1,6.6,388,netflix
ts75772,2017,45,"['reality', 'documentation', 'comedy', 'european']",5,7.6,5751,netflix
ts53516,2017,21,"['action', 'scifi', 'animation', 'comedy', 'drama', 'family']",2,4.7,289,netflix
ts80445,2018,32,['comedy'],1,6.8,539,netflix
ts80057,2018,24,"['scifi', 'animation', 'action']",1,5.8,461,netflix
ts77852,2018,21,"['comedy', 'romance', 'animation', 'family', 'fantasy']",8,6.0,840,netflix
ts85138,2018,50,"['documentation', 'history', 'reality']",2,8.0,1323,netflix
ts56827,2017,61,"['drama', 'romance']",1,7.5,271,netflix
ts83906,2018,36,['reality'],4,8.4,11045,netflix
ts80461,2018,42,['reality'],3,6.1,393,netflix
ts78430,2018,57,"['drama', 'crime', 'thriller']",1,6.7,19153,netflix
ts83251,2018,23,"['reality', 'comedy']",3,7.2,3529,netflix
ts76753,2017,75,"['scifi', 'romance', 'comedy', 'fantasy', 'horror']",1,8.0,5244,netflix
ts79926,2018,52,['comedy'],1,8.4,3976,netflix
ts79997,2018,73,"['drama', 'romance']",1,8.1,7040,netflix
ts75012,2017,30,"['drama', 'thriller', 'crime', 'romance', 'comedy']",1,7.5,1971,netflix
ts80859,2018,45,"['drama', 'romance']",1,7.5,264,netflix
ts81542,2018,24,"['comedy', 'scifi', 'animation', 'drama', 'family']",2,7.2,4555,netflix
ts84038,2018,43,['reality'],1,7.1,465,netflix
ts83663,2018,69,['drama'],2,6.5,168,netflix
ts84179,2018,50,['reality'],1,3.9,776,netflix
ts55645,2017,65,"['war', 'history', 'documentation']",1,8.3,4909,netflix
ts75286,2017,23,['drama'],4,6.6,6463,netflix
ts79157,2018,25,"['action', 'scifi', 'thriller', 'animation', 'drama', 'crime', 'fantasy', 'horror']",2,7.1,5165,netflix
ts58155,2017,44,"['drama', 'crime', 'thriller', 'history']",1,7.7,34336,netflix
ts76511,2017,59,"['reality', 'european']",2,7.1,708,netflix
ts79045,2018,51,['documentation'],2,7.8,3644,netflix
ts80035,2018,44,"['scifi', 'drama', 'horror', 'thriller']",1,5.8,13606,netflix
ts80600,2018,50,"['drama', 'history', 'music', 'romance']",3,8.0,4556,netflix
ts76949,2017,30,['comedy'],1,0.0,0,netflix
ts81944,2018,15,"['comedy', 'action']",2,6.0,514,netflix
ts78789,2017,23,"['drama', 'thriller']",1,4.9,1709,netflix
ts85810,2017,44,"['drama', 'action', 'crime', 'romance', 'thriller']",5,7.4,1448,netflix
ts84833,2018,38,"['scifi', 'drama', 'fantasy', 'horror', 'thriller', 'family']",2,6.7,2693,netflix
ts77197,2018,62,"['crime', 'drama']",1,7.7,15323,netflix
ts74765,2017,65,['documentation'],1,8.6,955,netflix
ts81596,2017,44,"['drama', 'war', 'thriller']",1,5.5,338,netflix
ts80466,2018,59,"['war', 'documentation', 'history', 'reality', 'european']",1,7.7,601,netflix
ts56511,2017,46,"['drama', 'history', 'european']",5,7.6,13855,netflix
ts56201,2017,11,"['comedy', 'action', 'animation', 'family', 'fantasy', 'scifi']",2,3.4,750,netflix
ts87194,2018,49,['reality'],2,7.3,1612,netflix
ts85250,2018,22,"['animation', 'drama', 'family', 'fantasy', 'action', 'comedy']",1,7.5,101,netflix
ts80720,2018,16,"['comedy', 'drama', 'action', 'fantasy', 'romance', 'animation']",4,8.4,3270,netflix
ts55781,2017,55,"['drama', 'horror', 'thriller', 'crime', 'european']",2,7.4,12166,netflix
ts77518,2018,23,"['comedy', 'romance', 'animation']",3,7.7,2442,netflix
ts86814,2018,42,"['crime', 'documentation']",1,6.8,3335,netflix
ts236347,2017,24,"['action', 'scifi', 'thriller', 'animation', 'drama', 'fantasy']",1,7.5,1505,netflix
ts85618,2018,26,"['comedy', 'family']",2,6.1,533,netflix
ts80692,2018,42,['reality'],1,6.6,250,netflix
ts80084,2018,24,"['scifi', 'fantasy', 'animation']",1,6.9,545,netflix
ts83232,2018,54,"['crime', 'drama', 'thriller']",2,7.0,4717,netflix
ts9075,2018,27,['comedy'],1,7.0,2056,netflix
ts78217,2018,48,['comedy'],2,6.7,496,netflix
ts56648,2017,56,"['crime', 'action', 'drama', 'documentation']",1,8.2,14,netflix
ts111582,2018,45,['music'],2,5.4,8,netflix
ts84056,2018,75,['drama'],2,7.4,5199,netflix
ts78507,2018,26,"['comedy', 'drama']",4,7.5,5451,netflix
ts55939,2017,44,"['comedy', 'drama', 'reality', 'family', 'documentation', 'music', 'european']",4,2.9,16,netflix
ts81344,2018,24,['documentation'],3,8.0,9538,netflix
ts75477,2017,45,"['documentation', 'crime']",2,7.5,5529,netflix
ts77011,2017,30,"['drama', 'thriller', 'comedy', 'romance']",1,6.8,252,netflix
ts78913,2018,61,"['drama', 'crime', 'comedy']",1,8.3,1419,netflix
ts78298,2018,70,"['drama', 'family']",1,9.1,7285,netflix
ts58480,2017,47,['comedy'],1,0.0,0,netflix
ts81734,2018,70,['action'],2,5.4,126,netflix
ts79988,2018,24,"['scifi', 'action', 'romance', 'animation', 'drama', 'fantasy', 'music']",1,7.0,396,netflix
ts81918,2018,51,['reality'],3,7.0,1623,netflix
ts76478,2017,91,"['drama', 'comedy']",1,8.4,3881,netflix
ts84799,2018,53,"['drama', 'crime', 'fantasy', 'action', 'thriller']",1,7.0,2134,netflix
ts85276,2018,45,"['drama', 'music', 'romance', 'history']",1,7.6,1412,netflix
ts79856,2018,23,"['action', 'animation', 'scifi', 'fantasy', 'horror']",2,5.8,992,netflix
ts80030,2018,44,"['reality', 'action', 'documentation']",2,7.1,1384,netflix
ts82372,2018,23,"['comedy', 'animation', 'action', 'family']",4,6.7,1005,netflix
ts86279,2018,33,['reality'],2,7.7,1171,netflix
ts83045,2018,31,"['drama', 'music', 'romance']",1,7.4,1253,netflix
ts82564,2018,46,"['drama', 'comedy']",1,6.7,84,netflix
ts89130,2018,52,"['thriller', 'drama', 'scifi', 'fantasy', 'romance']",1,7.7,2283,netflix
ts77957,2018,62,"['crime', 'documentation']",2,8.1,9607,netflix
ts82189,2018,24,"['action', 'drama', 'sport', 'animation']",3,6.7,6941,netflix
ts78291,2018,60,"['drama', 'crime', 'action', 'thriller']",1,7.5,13265,netflix
ts57439,2017,43,"['western', 'crime', 'drama']",1,7.6,8736,netflix
ts57464,2018,42,"['drama', 'comedy']",1,6.5,4011,netflix
ts57947,2017,48,"['thriller', 'drama', 'crime', 'european']",2,6.9,2630,netflix
ts84602,2018,22,['comedy'],2,7.4,610,netflix
ts80413,2018,75,"['thriller', 'comedy', 'reality']",3,7.6,1027,netflix
ts82705,2018,17,"['animation', 'comedy', 'family', 'action']",2,7.6,805,netflix
ts78353,2018,71,"['crime', 'thriller', 'drama', 'romance']",1,8.0,743,netflix
ts83457,2018,6,"['animation', 'family']",2,8.1,100,netflix
ts80959,2018,50,"['action', 'thriller', 'crime', 'drama']",2,8.5,89076,netflix
ts58152,2018,57,"['drama', 'history']",1,7.5,4779,netflix
ts84977,2018,51,['documentation'],1,5.3,761,netflix
ts52821,2018,50,"['animation', 'action', 'drama', 'family', 'fantasy']",1,7.2,6467,netflix
ts55194,2017,32,['comedy'],3,3.5,7233,netflix
ts81821,2018,45,"['drama', 'family', 'music']",2,7.7,1366,netflix
ts89538,2018,71,"['drama', 'thriller']",2,7.2,3274,netflix
ts75157,2017,25,"['animation', 'family', 'fantasy']",3,6.3,864,netflix
ts82560,2018,41,"['action', 'documentation']",1,7.5,7664,netflix
ts87369,2018,48,['documentation'],4,7.7,3084,netflix
ts56594,2017,27,['comedy'],2,6.7,10697,netflix
ts89372,2018,18,"['comedy', 'family', 'animation']",2,7.2,25,netflix
ts83537,2018,47,"['thriller', 'crime', 'european']",2,6.4,1855,netflix
ts78053,2018,27,"['drama', 'thriller']",2,6.7,1114,netflix
ts87043,2018,12,"['action', 'scifi', 'animation', 'comedy', 'family']",2,6.2,122,netflix
ts81757,2018,31,"['drama', 'comedy']",3,7.6,8094,netflix
ts82302,2018,46,"['drama', 'comedy', 'thriller']",2,6.5,29932,netflix
ts84533,2018,12,"['action', 'scifi', 'animation']",4,6.8,411,netflix
ts76771,2017,23,"['animation', 'action', 'comedy', 'scifi']",2,6.3,331,netflix
ts55491,2017,42,"['drama', 'crime', 'scifi', 'thriller']",1,6.2,6233,netflix
ts81885,2018,46,"['comedy', 'drama', 'crime', 'documentation']",1,7.0,6150,netflix
ts56481,2017,21,['comedy'],2,7.0,6810,netflix
ts85236,2018,54,['drama'],2,0.0,0,netflix
ts79409,2018,25,"['action', 'scifi', 'animation']",1,6.3,1285,netflix
ts84372,2018,26,['comedy'],1,6.8,217,netflix
ts56718,2017,44,"['drama', 'action', 'history', 'crime']",3,7.8,19173,netflix
ts85515,2018,47,"['drama', 'comedy', 'romance']",1,6.7,224,netflix
ts78452,2018,58,"['drama', 'thriller', 'animation', 'fantasy']",1,6.4,6937,netflix
ts84010,2018,56,"['drama', 'thriller']",1,7.2,5626,netflix
